City,Year,Month,Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG,RA,SN,TS,FG
New Delhi,2015,01,1,14.7,21,10,-,76,-,0.6,3,11.1,-,o,,,o
New Delhi,2015,01,2,14.4,15,13,-,91,-,1.4,6.1,16.5,-,o,,,o
New Delhi,2015,01,3,14,17,11,-,91,0,0.6,4.8,13,-,,,,o
New Delhi,2015,01,4,,,,,,,,,,,,,,o
New Delhi,2015,01,5,,,,,,,,,,,,,,o
New Delhi,2015,01,6,,,,,,,,,,,,,,o
New Delhi,2015,01,7,9.1,12,6,-,91,0,0.5,6.7,13,-,,,,o
New Delhi,2015,01,8,8.4,10,7,-,95,0,0.5,5.7,11.1,-,,,,o
New Delhi,2015,01,9,9.7,15,7,-,89,0,0.8,5.9,11.1,-,,,,o
New Delhi,2015,01,10,,,,,,,,,,,,,,o
New Delhi,2015,01,11,,,,,,,,,,,,,,o
New Delhi,2015,01,12,,,,,,,,,,,,,,o
New Delhi,2015,01,13,11.7,17,6,-,83,0,0.8,10.9,18.3,-,,,,o
New Delhi,2015,01,14,11.3,15,6,-,89,-,0.8,9.4,20.6,-,o,,,o
New Delhi,2015,01,15,10.7,18,5,-,84,0,0.5,4.3,11.1,-,,,,o
New Delhi,2015,01,16,,,,,,,,,,,,,,o
New Delhi,2015,01,17,,,,,,,,,,,,,,o
New Delhi,2015,01,18,,,,,,,,,,,,,,o
New Delhi,2015,01,19,12.9,19,9,-,81,0,0.8,7.6,13,-,,,,o
New Delhi,2015,01,20,13.5,17,11,-,85,0,1.1,11.3,16.5,-,,,,o
New Delhi,2015,01,21,13.3,17,10,-,84,-,1.3,11.7,18.3,-,o,,,
New Delhi,2015,01,22,,,,,,,,,,,o,,,o
New Delhi,2015,01,23,,,,,,,,,,,,,,o
New Delhi,2015,01,24,,,,,,,,,,,,,,o
New Delhi,2015,01,25,11.9,17,9,-,88,-,1,7.6,14.8,-,o,,,o
New Delhi,2015,01,26,13.1,15,11,-,88,-,0.8,4.1,13,-,o,,,o
New Delhi,2015,01,27,11.8,17,8,-,84,0,0.8,10.7,16.5,-,,,,o
New Delhi,2015,01,28,,,,,,,,,,,,,,o
New Delhi,2015,01,29,,,,,,,,,,,,,,o
New Delhi,2015,01,30,,,,,,,,,,,,,,o
New Delhi,2015,01,31,13,20,6,-,70,0,1.9,7.2,20.6,27.8,,,,
New Delhi,2015,02,1,15.7,22,9,-,68,0,1.6,9.8,14.8,-,,,,
New Delhi,2015,02,2,17.3,23,12,-,70,-,1.8,15.6,24.1,37,o,,,
New Delhi,2015,02,3,15.6,22,10,-,82,0,1.4,13.5,22.2,-,,,,o
New Delhi,2015,02,4,,,,,,,,,,,,,,o
New Delhi,2015,02,5,,,,,,,,,,,,,,o
New Delhi,2015,02,6,,,,,,,,,,,,,,o
New Delhi,2015,02,7,17.1,24,10,-,58,0,1.9,3.7,11.1,-,,,,
New Delhi,2015,02,8,17.4,23,11,-,53,0,2.3,8.9,61.1,-,,,,
New Delhi,2015,02,9,16.8,24,10,-,62,0,2.1,10,18.3,-,,,,o
New Delhi,2015,02,10,,,,,,,,,,,,,,o
New Delhi,2015,02,11,,,,,,,,,,,,,,o
New Delhi,2015,02,12,,,,,,,,,,,,,,o
New Delhi,2015,02,13,17.3,25,9,-,55,0,2.6,8,22.2,-,,,,o
New Delhi,2015,02,14,20.5,27,12,-,52,0,2.6,8.1,18.3,-,,,,o
New Delhi,2015,02,15,19.4,27,12,-,60,0,1.4,7,16.5,-,,,,o
New Delhi,2015,02,16,,,,,,,,,,,,,,
New Delhi,2015,02,17,,,,,,,,,,,,,,o
New Delhi,2015,02,18,,,,,,,,,,,,,,
New Delhi,2015,02,19,24.1,29,20,-,66,0,1.9,15.9,22.2,-,,,o,o
New Delhi,2015,02,20,22.8,29,18,-,63,0,1.9,10.2,20.6,-,,,,
New Delhi,2015,02,21,21.3,27,16,-,59,0,2.3,13,22.2,-,,,,
New Delhi,2015,02,22,,,,,,,,,,,,,,o
New Delhi,2015,02,23,,,,,,,,,,,,,,o
New Delhi,2015,02,24,,,,,,,,,,,,,,o
New Delhi,2015,02,25,22.7,28,16,-,58,0,2.1,10.4,14.8,-,,,,
New Delhi,2015,02,26,19.6,27,14,-,36,0,2.7,9.4,18.3,-,,,,
New Delhi,2015,02,27,19.7,27,12,-,38,0,2.9,9.1,16.5,-,,,,
New Delhi,2015,02,28,,,,,,,,,,,o,,,
New Delhi,2015,03,1,16.9,19,15,-,94,-,2.3,17.6,27.8,42.4,o,,o,
New Delhi,2015,03,2,17,22,14,-,84,-,2.3,9.1,24.1,33.5,o,,o,
New Delhi,2015,03,3,16.4,21,12,-,77,0,1.9,8.7,16.5,-,,,,o
New Delhi,2015,03,4,,,,,,,,,,,,,,o
New Delhi,2015,03,5,,,,,,,,,,,,,,
New Delhi,2015,03,6,,,,,,,,,,,,,,
New Delhi,2015,03,7,18.3,26,14,-,73,0,2.4,7,20.6,29.4,,,o,
New Delhi,2015,03,8,19.2,24,15,-,70,-,3.1,12.8,20.6,37,o,,o,
New Delhi,2015,03,9,17.3,23,10,-,51,0,3.2,14.1,18.3,-,,,,o
New Delhi,2015,03,10,,,,,,,,,,,,,,o
New Delhi,2015,03,11,,,,,,,,,,,,,,o
New Delhi,2015,03,12,,,,,,,,,,,,,,
New Delhi,2015,03,13,22.4,28,15,-,48,0,1.6,6.3,11.1,-,,,,
New Delhi,2015,03,14,21.2,27,17,-,63,-,2.9,9.4,18.3,-,o,,o,
New Delhi,2015,03,15,17,20,15,-,77,-,3.1,12,18.3,-,o,,o,
New Delhi,2015,03,16,,,,,,,,,,,,,,
New Delhi,2015,03,17,,,,,,,,,,,,,,
New Delhi,2015,03,18,,,,,,,,,,,,,,
New Delhi,2015,03,19,21.2,29,15,-,55,0,2.9,6.9,20.6,-,,,,
New Delhi,2015,03,20,22.8,30,15,-,51,0,2.7,7.4,18.3,-,,,,
New Delhi,2015,03,21,24.9,31,17,-,51,0,2.9,11.1,16.5,-,,,,o
New Delhi,2015,03,22,,,,,,,,,,,,,,
New Delhi,2015,03,23,,,,,,,,,,,,,,o
New Delhi,2015,03,24,,,,,,,,,,,,,,
New Delhi,2015,03,25,28,34,21,-,48,0,2.3,5.7,14.8,-,,,,
New Delhi,2015,03,26,28.8,36,20,-,43,-,2.6,9.4,25.9,44.6,o,,o,
New Delhi,2015,03,27,28.7,35,21,-,39,0,3.5,9.3,18.3,-,,,,
New Delhi,2015,03,28,,,,,,,,,,,,,,
New Delhi,2015,03,29,,,,,,,,,,,o,,o,
New Delhi,2015,03,30,,,,,,,,,,,,,,
New Delhi,2015,03,31,25.2,31,20,-,61,0,2.7,7.6,14.8,-,,,,
New Delhi,2015,04,1,27.5,33,20,-,48,0,2.9,8.3,14.8,-,,,,
New Delhi,2015,04,2,27.3,34,20,-,46,-,3.4,12.6,22.2,35.2,o,,o,
New Delhi,2015,04,3,24.2,29,18,-,71,-,4,10.6,18.3,33.5,o,,o,
New Delhi,2015,04,4,,,,,,,,,,,o,,,
New Delhi,2015,04,5,,,,,,,,,,,,,,
New Delhi,2015,04,6,,,,,,,,,,,,,,
New Delhi,2015,04,7,23.3,29,20,-,62,0,3.1,9.3,18.3,35.2,,,,
New Delhi,2015,04,8,27.1,33,20,-,41,0,3.2,9.4,14.8,-,,,,
New Delhi,2015,04,9,26,32,19,-,44,0,3.2,9.6,18.3,35.2,,,,
New Delhi,2015,04,10,,,,,,,,,,,,,,
New Delhi,2015,04,11,,,,,,,,,,,o,,o,
New Delhi,2015,04,12,,,,,,,,,,,o,,,
New Delhi,2015,04,13,25.2,30,19,-,59,0,3.2,10.7,22.2,37,,,,
New Delhi,2015,04,14,26.7,32,22,-,53,0,2.9,8,18.3,-,,,,
New Delhi,2015,04,15,27.9,34,22,-,52,0,2.7,8.3,16.5,33.5,,,,
New Delhi,2015,04,16,,,,,,,,,,,,,,
New Delhi,2015,04,17,,,,,,,,,,,,,,
New Delhi,2015,04,18,,,,,,,,,,,,,,
New Delhi,2015,04,19,33.3,41,22,-,29,0,2.4,6.3,13,-,,,,
New Delhi,2015,04,20,33.3,39,26,-,32,0,2.4,11.1,18.3,-,,,,
New Delhi,2015,04,21,31.6,39,24,-,28,0,2.9,9.6,18.3,33.5,,,,
New Delhi,2015,04,22,,,,,,,,,,,,,,
New Delhi,2015,04,23,,,,,,,,,,,,,,
New Delhi,2015,04,24,,,,,,,,,,,,,,
New Delhi,2015,04,25,30.9,36,25,-,34,0,2.1,16.9,24.1,40.7,,,,
New Delhi,2015,04,26,28.9,33,24,-,43,0,2.7,16.7,27.8,37,,,,
New Delhi,2015,04,27,31.1,37,25,-,41,0,2.7,17.2,25.9,44.6,,,o,
New Delhi,2015,04,28,,,,,,,,,,,,,,
New Delhi,2015,04,29,,,,,,,,,,,,,,
New Delhi,2015,04,30,,,,,,,,,,,,,,
New Delhi,2015,05,1,31.5,39,24,-,36,-,3.5,9.8,20.6,33.5,o,,o,
New Delhi,2015,05,2,31.3,39,24,-,30,0,3.2,6.1,16.5,-,,,,
New Delhi,2015,05,3,31.6,41,23,-,26,0,2.4,5.7,14.8,-,,,,
New Delhi,2015,05,4,,,,,,,,,,,,,,
New Delhi,2015,05,5,,,,,,,,,,,,,,
New Delhi,2015,05,6,,,,,,,,,,,,,,
New Delhi,2015,05,7,35.3,43,27,-,16,0,2.9,12.2,18.3,37,,,,
New Delhi,2015,05,8,34.7,43,27,-,19,0,2.4,8.7,22.2,37,,,,
New Delhi,2015,05,9,35.9,42,27,-,19,0,2.6,7.4,14.8,-,,,,
New Delhi,2015,05,10,,,,,,,,,,,,,,
New Delhi,2015,05,11,,,,,,,,,,,o,,o,
New Delhi,2015,05,12,,,,,,,,,,,,,,
New Delhi,2015,05,13,26.9,34,23,-,60,-,2.9,10.2,18.3,37,o,,o,
New Delhi,2015,05,14,31,37,24,-,43,0,2.9,5.7,14.8,-,,,,
New Delhi,2015,05,15,29,37,23,-,49,0,2.6,7.8,18.3,33.5,,,o,
New Delhi,2015,05,16,,,,,,,,,,,,,,
New Delhi,2015,05,17,,,,,,,,,,,,,,
New Delhi,2015,05,18,,,,,,,,,,,,,,
New Delhi,2015,05,19,31.6,42,23,-,40,-,2.7,12.4,37,55.4,o,,o,
New Delhi,2015,05,20,33.4,43,22,-,31,0,2.6,12.2,22.2,-,,,,
New Delhi,2015,05,21,36.1,45,28,-,24,0,2.9,10,20.6,33.5,,,,
New Delhi,2015,05,22,,,,,,,,,,,,,,
New Delhi,2015,05,23,,,,,,,,,,,,,,
New Delhi,2015,05,24,,,,,,,,,,,,,,
New Delhi,2015,05,25,38.8,45,31,-,14,0,2.6,11.9,22.2,37,,,,
New Delhi,2015,05,26,37.9,46,28,-,14,0,3.1,12.2,22.2,38.9,,,,
New Delhi,2015,05,27,36.2,44,27,-,13,0,2.7,9.6,22.2,-,,,,
New Delhi,2015,05,28,,,,,,,,,,,,,,
New Delhi,2015,05,29,,,,,,,,,,,,,,
New Delhi,2015,05,30,,,,,,,,,,,,,,
New Delhi,2015,05,31,35.5,41,28,-,22,0,2.6,15.4,27.8,46.5,,,,
New Delhi,2015,06,1,30.7,36,27,-,32,-,2.7,13.9,22.2,40.7,o,,o,
New Delhi,2015,06,2,31.7,41,26,-,33,-,2.9,10.4,18.3,33.5,o,,o,
New Delhi,2015,06,3,28.1,33,24,-,51,-,2.9,12.4,27.8,46.5,o,,o,
New Delhi,2015,06,4,,,,,,,,,,,,,,
New Delhi,2015,06,5,,,,,,,,,,,,,,
New Delhi,2015,06,6,,,,,,,,,,,,,,
New Delhi,2015,06,7,36.7,43,30,-,28,0,3.4,7.6,16.5,37,,,,
New Delhi,2015,06,8,38.1,44,30,-,22,0,3.5,7.6,18.3,27.8,,,,
New Delhi,2015,06,9,37.1,43,32,-,26,0,3.1,16.3,31.7,40.7,,,,
New Delhi,2015,06,10,,,,,,,,,,,,,,
New Delhi,2015,06,11,,,,,,,,,,,,,,
New Delhi,2015,06,12,,,,,,,,,,,,,,
New Delhi,2015,06,13,30.2,39,24,-,52,-,2.6,14.1,22.2,57.6,o,,o,
New Delhi,2015,06,14,27.3,33,22,-,72,-,2.4,7.4,14.8,-,o,,,
New Delhi,2015,06,15,31.6,37,27,-,57,0,2.4,5.9,16.5,-,,,,
New Delhi,2015,06,16,,,,,,,,,,,,,,
New Delhi,2015,06,17,,,,,,,,,,,,,,
New Delhi,2015,06,18,,,,,,,,,,,,,,
New Delhi,2015,06,19,36.7,42,32,-,43,0,3.2,12.6,20.6,-,,,,
New Delhi,2015,06,20,33.3,38,29,-,48,0,3.4,15.4,22.2,50,,,,
New Delhi,2015,06,21,30.1,35,25,-,67,-,3.4,13.3,37,55.4,o,,,
New Delhi,2015,06,22,,,,,,,,,,,,,,
New Delhi,2015,06,23,,,,,,,,,,,o,,,
New Delhi,2015,06,24,,,,,,,,,,,o,,,
New Delhi,2015,06,25,26.7,30,23,-,83,-,2.1,8.9,16.5,-,o,,,
New Delhi,2015,06,26,31.2,39,26,-,58,0,2.6,13.1,20.6,40.7,,,,
New Delhi,2015,06,27,32.4,38,28,-,54,0,3.1,13.1,24.1,33.5,,,,
New Delhi,2015,06,28,,,,,,,,,,,,,,
New Delhi,2015,06,29,,,,,,,,,,,o,,,
New Delhi,2015,06,30,,,,,,,,,,,,,,
New Delhi,2015,07,1,31.4,37,27,-,56,0,3.2,8.7,22.2,-,,,,
New Delhi,2015,07,2,33.6,39,28,-,47,0,3.4,10.6,20.6,-,,,o,
New Delhi,2015,07,3,32.1,41,27,-,54,0,3.4,13.9,33.5,51.9,,,,
New Delhi,2015,07,4,,,,,,,,,,,,,,
New Delhi,2015,07,5,,,,,,,,,,,,,,
New Delhi,2015,07,6,,,,,,,,,,,o,,o,
New Delhi,2015,07,7,28,33,25,-,83,-,1.6,6.9,14.8,-,o,,,o
New Delhi,2015,07,8,30.7,35,27,-,70,-,2.4,8,16.5,-,o,,,
New Delhi,2015,07,9,28.8,33,26,-,82,-,1.8,7.2,14.8,-,o,,,
New Delhi,2015,07,10,,,,,,,,,,,o,,,
New Delhi,2015,07,11,,,,,,,,,,,o,,o,
New Delhi,2015,07,12,,,,,,,,,,,o,,,
New Delhi,2015,07,13,29.7,33,25,-,73,0,3.5,7,11.1,-,,,,
New Delhi,2015,07,14,30.6,36,28,-,73,0,3.7,10.9,18.3,37,,,,
New Delhi,2015,07,15,32.8,37,29,-,60,0,4.2,14.8,24.1,42.4,,,,
New Delhi,2015,07,16,,,,,,,,,,,,,,
New Delhi,2015,07,17,,,,,,,,,,,o,,,
New Delhi,2015,07,18,,,,,,,,,,,,,,
New Delhi,2015,07,19,29.2,33,26,-,76,-,2.9,4.6,14.8,-,o,,o,
New Delhi,2015,07,20,28.6,32,25,-,81,-,2.6,8.3,16.5,-,o,,o,
New Delhi,2015,07,21,30.8,35,27,-,76,0,3.4,10.2,14.8,-,,,,
New Delhi,2015,07,22,,,,,,,,,,,,,,
New Delhi,2015,07,23,,,,,,,,,,,,,,
New Delhi,2015,07,24,,,,,,,,,,,,,,
New Delhi,2015,07,25,31.2,35,28,-,73,-,2.4,13.1,20.6,-,o,,o,
New Delhi,2015,07,26,29.6,32,26,-,75,0,2.9,18,22.2,40.7,,,,
New Delhi,2015,07,27,29.2,33,26,-,74,-,3.5,15,22.2,-,o,,,
New Delhi,2015,07,28,,,,,,,,,,,,,,
New Delhi,2015,07,29,,,,,,,,,,,,,,
New Delhi,2015,07,30,,,,,,,,,,,o,,,
New Delhi,2015,07,31,28.8,31,26,-,75,0,2.4,8.9,14.8,-,,,,
New Delhi,2015,08,1,27.7,31,25,-,81,-,2.7,5.9,14.8,-,o,,o,
New Delhi,2015,08,2,28.8,33,26,-,78,0,3.1,5.9,20.6,-,,,,
New Delhi,2015,08,3,30.2,35,26,-,71,0,3.5,10.2,14.8,-,,,o,
New Delhi,2015,08,4,,,,,,,,,,,,,o,
New Delhi,2015,08,5,,,,,,,,,,,o,,o,
New Delhi,2015,08,6,,,,,,,,,,,o,,o,
New Delhi,2015,08,7,29,34,26,-,83,0,2.1,7.2,16.5,-,,,,
New Delhi,2015,08,8,29.3,32,27,-,83,0,1.3,7.6,14.8,-,,,,
New Delhi,2015,08,9,27.1,29,26,-,93,-,1,7.8,13,-,o,,o,
New Delhi,2015,08,10,,,,,,,,,,,o,,o,
New Delhi,2015,08,11,,,,,,,,,,,o,,o,
New Delhi,2015,08,12,,,,,,,,,,,,,,
New Delhi,2015,08,13,31.6,35,28,-,71,0,3.2,5.6,13,-,,,,
New Delhi,2015,08,14,30.2,33,28,-,81,0,3.1,6.7,11.1,-,,,,
New Delhi,2015,08,15,27.8,31,26,-,91,-,2.6,6.3,14.8,-,o,,o,
New Delhi,2015,08,16,,,,,,,,,,,o,,,
New Delhi,2015,08,17,,,,,,,,,,,o,,o,
New Delhi,2015,08,18,,,,,,,,,,,o,,o,
New Delhi,2015,08,19,30.4,35,26,-,72,0,3.5,13.1,22.2,33.5,,,,
New Delhi,2015,08,20,30.1,34,27,-,70,0,3.7,14.3,22.2,33.5,,,,
New Delhi,2015,08,21,29.6,33,27,-,74,0,3.4,10.9,18.3,-,,,,
New Delhi,2015,08,22,,,,,,,,,,,,,,
New Delhi,2015,08,23,,,,,,,,,,,,,,
New Delhi,2015,08,24,,,,,,,,,,,,,,
New Delhi,2015,08,25,31.4,36,26,-,65,0,3.5,13.7,22.2,35.2,,,,
New Delhi,2015,08,26,31.4,35,27,-,66,0,4,10.9,22.2,-,,,,
New Delhi,2015,08,27,31.9,36,27,-,63,0,3.2,9.4,14.8,-,,,,
New Delhi,2015,08,28,,,,,,,,,,,,,,
New Delhi,2015,08,29,,,,,,,,,,,,,,
New Delhi,2015,08,30,,,,,,,,,,,,,,
New Delhi,2015,08,31,31,35,27,-,61,0,4,12.8,18.3,33.5,,,,
New Delhi,2015,09,1,31.3,35,27,-,56,0,3.5,13.3,22.2,33.5,,,,
New Delhi,2015,09,2,30.4,34,27,-,57,0,3.2,12.8,24.1,-,,,,
New Delhi,2015,09,3,30.7,34,26,-,56,0,3.1,8,22.2,-,,,,
New Delhi,2015,09,4,,,,,,,,,,,,,,
New Delhi,2015,09,5,,,,,,,,,,,,,,
New Delhi,2015,09,6,,,,,,,,,,,,,,
New Delhi,2015,09,7,31.2,36,25,-,48,0,4,9.3,22.2,33.5,,,,
New Delhi,2015,09,8,30.6,36,25,-,56,0,3.7,12.2,20.6,37,,,,
New Delhi,2015,09,9,30.9,36,24,-,53,0,3.5,13.5,63,-,,,,
New Delhi,2015,09,10,,,,,,,,,,,,,,
New Delhi,2015,09,11,,,,,,,,,,,,,,
New Delhi,2015,09,12,,,,,,,,,,,,,,
New Delhi,2015,09,13,31.9,37,26,-,56,0,2.9,5.7,11.1,-,,,,
New Delhi,2015,09,14,32.2,37,27,-,53,0,2.4,7,20.6,-,,,,
New Delhi,2015,09,15,32.4,37,27,-,58,0,2.7,6.7,11.1,-,,,,
New Delhi,2015,09,16,,,,,,,,,,,,,,
New Delhi,2015,09,17,,,,,,,,,,,,,,
New Delhi,2015,09,18,,,,,,,,,,,o,,o,
New Delhi,2015,09,19,29.9,35,26,-,79,-,2.1,8.5,14.8,-,o,,o,
New Delhi,2015,09,20,29.9,36,26,-,69,0,3.1,10.7,16.5,37,,,,
New Delhi,2015,09,21,29.6,35,26,-,69,0,3.4,9.1,16.5,-,,,,
New Delhi,2015,09,22,,,,,,,,,,,o,,,
New Delhi,2015,09,23,,,,,,,,,,,,,,
New Delhi,2015,09,24,,,,,,,,,,,,,,
New Delhi,2015,09,25,28.7,35,23,-,51,0,4.2,8.3,20.6,-,,,,
New Delhi,2015,09,26,29.4,35,25,-,54,0,3.5,8.5,18.3,-,,,,
New Delhi,2015,09,27,29.3,34,25,-,58,0,3.5,8.5,16.5,-,,,,
New Delhi,2015,09,28,,,,,,,,,,,,,,
New Delhi,2015,09,29,,,,,,,,,,,,,,
New Delhi,2015,09,30,,,,,,,,,,,,,,
New Delhi,2015,10,1,27.8,35,21,-,53,0,4.2,6.3,14.8,-,,,,
New Delhi,2015,10,2,28.1,35,21,-,50,0,3.5,7,14.8,-,,,,
New Delhi,2015,10,3,29.1,36,21,-,52,0,3.7,6.3,16.5,-,,,,
New Delhi,2015,10,4,,,,,,,,,,,,,,
New Delhi,2015,10,5,,,,,,,,,,,,,,
New Delhi,2015,10,6,,,,,,,,,,,,,,
New Delhi,2015,10,7,29,34,22,-,58,0,2.6,9.1,22.2,33.5,,,,
New Delhi,2015,10,8,29.5,35,23,-,48,0,3.4,7.2,18.3,-,,,,
New Delhi,2015,10,9,29.1,35,22,-,45,0,3.4,6.5,22.2,-,,,,
New Delhi,2015,10,10,,,,,,,,,,,,,,
New Delhi,2015,10,11,,,,,,,,,,,,,,
New Delhi,2015,10,12,,,,,,,,,,,,,,
New Delhi,2015,10,13,29.3,35,24,-,63,0,2.9,8.9,14.8,-,,,,
New Delhi,2015,10,14,27.4,34,21,-,63,-,2.9,7.4,20.6,-,o,,o,
New Delhi,2015,10,15,28.1,34,22,-,57,0,2.9,5.9,13,-,,,,
New Delhi,2015,10,16,,,,,,,,,,,,,,
New Delhi,2015,10,17,,,,,,,,,,,,,,
New Delhi,2015,10,18,,,,,,,,,,,,,,
New Delhi,2015,10,19,29.4,36,23,-,51,0,2.1,6.1,13,-,,,,
New Delhi,2015,10,20,30.3,36,24,-,45,0,2.4,6.3,14.8,-,,,,
New Delhi,2015,10,21,27.1,33,20,-,47,0,2.1,7.4,13,-,,,,
New Delhi,2015,10,22,,,,,,,,,,,,,,
New Delhi,2015,10,23,,,,,,,,,,,,,,
New Delhi,2015,10,24,,,,,,,,,,,,,,
New Delhi,2015,10,25,27,33,20,-,41,0,2.6,13.3,18.3,-,,,,
New Delhi,2015,10,26,25.4,31,21,-,47,0,3.2,8.9,22.2,33.5,,,,
New Delhi,2015,10,27,24.9,31,19,-,50,0,2.7,5.6,13,-,,,,
New Delhi,2015,10,28,,,,,,,,,,,,,,
New Delhi,2015,10,29,,,,,,,,,,,,,,
New Delhi,2015,10,30,,,,,,,,,,,,,,o
New Delhi,2015,10,31,23.1,29,17,-,59,0,1,2.8,11.1,-,,,,o
New Delhi,2015,11,1,24.4,30,19,-,52,0,1.6,3.1,11.1,-,,,,
New Delhi,2015,11,2,24.9,31,18,-,54,0,1.8,3,7.6,-,,,,o
New Delhi,2015,11,3,24.9,30,19,-,51,0,1.3,3.3,9.4,-,,,,
New Delhi,2015,11,4,,,,,,,,,,,,,,
New Delhi,2015,11,5,,,,,,,,,,,o,,,
New Delhi,2015,11,6,,,,,,,,,,,,,,o
New Delhi,2015,11,7,21.9,27,16,-,69,0,0.6,5.6,11.1,-,,,,o
New Delhi,2015,11,8,22.7,28,19,-,59,0,1.4,8.1,14.8,-,,,,
New Delhi,2015,11,9,24.4,29,19,-,52,0,1.6,7.2,11.1,-,,,,
New Delhi,2015,11,10,,,,,,,,,,,,,,
New Delhi,2015,11,11,,,,,,,,,,,,,,o
New Delhi,2015,11,12,,,,,,,,,,,,,,o
New Delhi,2015,11,13,22.9,29,17,-,56,0,1,8,18.3,-,,,,o
New Delhi,2015,11,14,22.9,29,17,-,57,0,1.4,6.9,14.8,-,,,,
New Delhi,2015,11,15,24,32,17,-,46,0,1.6,2.4,11.1,-,,,,
New Delhi,2015,11,16,,,,,,,,,,,,,,
New Delhi,2015,11,17,,,,,,,,,,,,,,
New Delhi,2015,11,18,,,,,,,,,,,,,,
New Delhi,2015,11,19,19.2,27,12,-,49,0,1.3,3,13,-,,,,o
New Delhi,2015,11,20,18.8,27,12,-,57,0,1,2.6,11.1,-,,,,o
New Delhi,2015,11,21,19.5,27,13,-,55,0,1.3,1.9,7.6,-,,,,o
New Delhi,2015,11,22,,,,,,,,,,,,,,
New Delhi,2015,11,23,,,,,,,,,,,,,,o
New Delhi,2015,11,24,,,,,,,,,,,,,,o
New Delhi,2015,11,25,19.4,27,13,-,50,0,2.4,8.5,22.2,-,,,,
New Delhi,2015,11,26,20.3,28,13,-,46,0,2.4,5.7,14.8,-,,,,
New Delhi,2015,11,27,18.1,22,12,-,66,0,1.6,5.2,16.5,-,,,,o
New Delhi,2015,11,28,,,,,,,,,,,,,,o
New Delhi,2015,11,29,,,,,,,,,,,,,,o
New Delhi,2015,11,30,,,,,,,,,,,,,,o
New Delhi,2015,12,1,19.4,26,14,-,74,0,0.8,3.7,9.4,-,,,,o
New Delhi,2015,12,2,18.6,25,14,-,60,0,1.1,3.3,11.1,-,,,,
New Delhi,2015,12,3,17.3,24,12,-,71,0,0.6,8.7,18.3,-,,,,o
New Delhi,2015,12,4,,,,,,,,,,,,,,o
New Delhi,2015,12,5,,,,,,,,,,,,,,o
New Delhi,2015,12,6,,,,,,,,,,,,,,o
New Delhi,2015,12,7,18.7,26,13,-,70,0,0.8,4.8,13,-,,,,o
New Delhi,2015,12,8,19.2,26,14,-,66,0,1,3.3,11.1,-,,,,o
New Delhi,2015,12,9,18.8,23.8,13.4,-,73,0,1,8.3,22.2,-,,,,o
New Delhi,2015,12,10,,,,,,,,,,,,,,
New Delhi,2015,12,11,,,,,,,,,,,,,,o
New Delhi,2015,12,12,,,,,,,,,,,,,,o
New Delhi,2015,12,13,13.1,21.3,5,-,60,0,1.9,4.8,14.8,-,,,,o
New Delhi,2015,12,14,13.1,21.3,6.8,-,54,0,1.9,9.4,18.3,-,,,,
New Delhi,2015,12,15,12.6,22.4,6,-,53,0,1.9,5.4,18.3,-,,,,
New Delhi,2015,12,16,,,,,,,,,,,,,,o
New Delhi,2015,12,17,,,,,,,,,,,,,,o
New Delhi,2015,12,18,,,,,,,,,,,,,,o
New Delhi,2015,12,19,12.3,21.2,6,-,62,0,1.4,4.8,14.8,-,,,,o
New Delhi,2015,12,20,12.8,21.2,6,-,59,0,1.3,3.1,14.8,-,,,,o
New Delhi,2015,12,21,12.7,20,6,-,64,0,1,3.7,9.4,-,,,,o
New Delhi,2015,12,22,,,,,,,,,,,,,,o
New Delhi,2015,12,23,,,,,,,,,,,,,,o
New Delhi,2015,12,24,,,,,,,,,,,,,,o
New Delhi,2015,12,25,11.2,19,4,-,58,0,1.9,9.3,16.5,-,,,,o
New Delhi,2015,12,26,13.3,21.2,6,-,52,0,1.6,7.6,18.3,-,,,,o
New Delhi,2015,12,27,14.3,22.4,7.6,-,57,0,1.3,9.6,20.6,-,,,,
New Delhi,2015,12,28,,,,,,,,,,,,,,
New Delhi,2015,12,29,,,,,,,,,,,,,,o
New Delhi,2015,12,30,,,,,,,,,,,,,,
New Delhi,2015,12,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-
New Delhi,2016,01,1,14.6,23,8,-,69,0,0.6,3.1,14.8,-,,,,o
New Delhi,2016,01,2,14.6,22.2,7.9,-,64,0,1,5,16.5,-,,,,o
New Delhi,2016,01,3,13.8,22.2,8,-,68,0,1,5.7,14.8,-,,,,o
New Delhi,2016,01,4,,,,,,,,,,,,,,o
New Delhi,2016,01,5,,,,,,,,,,,,,,o
New Delhi,2016,01,6,,,,,,,,,,,,,,o
New Delhi,2016,01,7,18.2,25,12,-,75,0,0.5,3.5,11.1,-,,,,o
New Delhi,2016,01,8,14.3,19.4,10,-,89,0,0.3,7.6,14.8,-,,,,o
New Delhi,2016,01,9,14.6,22.1,8,-,67,0,1.4,9.6,24.1,-,,,,o
New Delhi,2016,01,10,,,,,,,,,,,,,,o
New Delhi,2016,01,11,,,,,,,,,,,,,,o
New Delhi,2016,01,12,,,,,,,,,,,,,,
New Delhi,2016,01,13,16.1,22,13,-,81,0,0.6,9.3,20.6,-,,,,o
New Delhi,2016,01,14,14.1,19.1,10,-,83,0,0.6,7.4,13,-,,,,o
